algorithm,failure_type,n,f,seed,repetition,delivered_correct,any_delivered,total_correct,delivery_rate,agreed,agreement_rate,steps,terminated
flooding_ack,byz_broadcaster,31,12,93,3,2,19,19,0.1053,17,0.8947,5000,false
flooding_ack,byz_broadcaster,31,12,110,4,1,19,19,0.0526,18,0.9474,5000,false
flooding_ack,byz_broadcaster,31,12,127,5,2,19,19,0.1053,17,0.8947,5000,false
flooding_ack,byz_broadcaster,31,12,144,6,0,19,19,0.0000,19,1.0000,5000,false
flooding_ack,byz_broadcaster,31,12,161,7,1,19,19,0.0526,18,0.9474,5000,false
flooding_ack,byz_broadcaster,31,12,178,8,1,19,19,0.0526,18,0.9474,5000,false
flooding_ack,byz_broadcaster,31,12,195,9,0,19,19,0.0000,19,1.0000,5000,false
bracha,byz_broadcaster,31,12,42,0,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,59,1,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,76,2,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,93,3,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,110,4,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,127,5,0,0,19,0.0000,0,1.0000,1021,true
bracha,byz_broadcaster,31,12,144,6,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,161,7,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,178,8,0,0,19,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,12,195,9,0,0,19,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,13,42,0,4,18,18,0.2222,14,0.7778,931,true
flooding_naive,byz_broadcaster,31,13,59,1,11,18,18,0.6111,11,0.6111,931,true
flooding_naive,byz_broadcaster,31,13,76,2,11,18,18,0.6111,11,0.6111,931,true
flooding_naive,byz_broadcaster,31,13,93,3,4,18,18,0.2222,14,0.7778,931,true
flooding_naive,byz_broadcaster,31,13,110,4,3,18,18,0.1667,15,0.8333,931,true
flooding_naive,byz_broadcaster,31,13,127,5,6,18,18,0.3333,12,0.6667,931,true
flooding_naive,byz_broadcaster,31,13,144,6,2,18,18,0.1111,16,0.8889,931,true
flooding_naive,byz_broadcaster,31,13,161,7,6,18,18,0.3333,12,0.6667,931,true
flooding_naive,byz_broadcaster,31,13,178,8,7,18,18,0.3889,11,0.6111,931,true
flooding_naive,byz_broadcaster,31,13,195,9,11,18,18,0.6111,11,0.6111,931,true
flooding_ack,byz_broadcaster,31,13,42,0,0,18,18,0.0000,18,1.0000,5000,false
flooding_ack,byz_broadcaster,31,13,59,1,1,18,18,0.0556,17,0.9444,5000,false
flooding_ack,byz_broadcaster,31,13,76,2,3,18,18,0.1667,15,0.8333,5000,false
flooding_ack,byz_broadcaster,31,13,93,3,2,18,18,0.1111,16,0.8889,5000,false
flooding_ack,byz_broadcaster,31,13,110,4,1,18,18,0.0556,17,0.9444,5000,false
flooding_ack,byz_broadcaster,31,13,127,5,3,18,18,0.1667,15,0.8333,5000,false
flooding_ack,byz_broadcaster,31,13,144,6,0,18,18,0.0000,18,1.0000,5000,false
flooding_ack,byz_broadcaster,31,13,161,7,1,18,18,0.0556,17,0.9444,5000,false
flooding_ack,byz_broadcaster,31,13,178,8,2,18,18,0.1111,16,0.8889,5000,false
flooding_ack,byz_broadcaster,31,13,195,9,0,18,18,0.0000,18,1.0000,5000,false
bracha,byz_broadcaster,31,13,42,0,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,59,1,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,76,2,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,93,3,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,110,4,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,127,5,0,0,18,0.0000,0,1.0000,1021,true
bracha,byz_broadcaster,31,13,144,6,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,161,7,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,178,8,0,0,18,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,13,195,9,0,0,18,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,14,42,0,3,17,17,0.1765,14,0.8235,931,true
flooding_naive,byz_broadcaster,31,14,59,1,10,17,17,0.5882,10,0.5882,931,true
flooding_naive,byz_broadcaster,31,14,76,2,3,17,17,0.1765,14,0.8235,931,true
flooding_naive,byz_broadcaster,31,14,93,3,3,17,17,0.1765,14,0.8235,931,true
flooding_naive,byz_broadcaster,31,14,110,4,5,17,17,0.2941,12,0.7059,931,true
flooding_naive,byz_broadcaster,31,14,127,5,6,17,17,0.3529,11,0.6471,931,true
flooding_naive,byz_broadcaster,31,14,144,6,2,17,17,0.1176,15,0.8824,931,true
flooding_naive,byz_broadcaster,31,14,161,7,7,17,17,0.4118,10,0.5882,931,true
flooding_naive,byz_broadcaster,31,14,178,8,7,17,17,0.4118,10,0.5882,931,true
flooding_naive,byz_broadcaster,31,14,195,9,11,17,17,0.6471,11,0.6471,931,true
flooding_ack,byz_broadcaster,31,14,42,0,0,17,17,0.0000,17,1.0000,5000,false
flooding_ack,byz_broadcaster,31,14,59,1,2,17,17,0.1176,15,0.8824,5000,false
flooding_ack,byz_broadcaster,31,14,76,2,0,17,17,0.0000,17,1.0000,5000,false
flooding_ack,byz_broadcaster,31,14,93,3,2,17,17,0.1176,15,0.8824,5000,false
flooding_ack,byz_broadcaster,31,14,110,4,2,17,17,0.1176,15,0.8824,5000,false
flooding_ack,byz_broadcaster,31,14,127,5,1,17,17,0.0588,16,0.9412,5000,false
flooding_ack,byz_broadcaster,31,14,144,6,0,17,17,0.0000,17,1.0000,5000,false
flooding_ack,byz_broadcaster,31,14,161,7,2,17,17,0.1176,15,0.8824,5000,false
flooding_ack,byz_broadcaster,31,14,178,8,1,17,17,0.0588,16,0.9412,5000,false
flooding_ack,byz_broadcaster,31,14,195,9,0,17,17,0.0000,17,1.0000,5000,false
bracha,byz_broadcaster,31,14,42,0,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,59,1,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,76,2,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,93,3,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,110,4,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,127,5,0,0,17,0.0000,0,1.0000,1021,true
bracha,byz_broadcaster,31,14,144,6,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,161,7,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,178,8,0,0,17,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,14,195,9,0,0,17,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,15,42,0,3,16,16,0.1875,13,0.8125,931,true
flooding_naive,byz_broadcaster,31,15,59,1,9,16,16,0.5625,9,0.5625,931,true
flooding_naive,byz_broadcaster,31,15,76,2,4,16,16,0.2500,12,0.7500,931,true
flooding_naive,byz_broadcaster,31,15,93,3,3,16,16,0.1875,13,0.8125,931,true
flooding_naive,byz_broadcaster,31,15,110,4,5,16,16,0.3125,11,0.6875,931,true
flooding_naive,byz_broadcaster,31,15,127,5,6,16,16,0.3750,10,0.6250,931,true
flooding_naive,byz_broadcaster,31,15,144,6,2,16,16,0.1250,14,0.8750,931,true
flooding_naive,byz_broadcaster,31,15,161,7,7,16,16,0.4375,9,0.5625,931,true
flooding_naive,byz_broadcaster,31,15,178,8,7,16,16,0.4375,9,0.5625,931,true
flooding_naive,byz_broadcaster,31,15,195,9,10,16,16,0.6250,10,0.6250,931,true
flooding_ack,byz_broadcaster,31,15,42,0,0,16,16,0.0000,16,1.0000,5000,false
flooding_ack,byz_broadcaster,31,15,59,1,1,16,16,0.0625,15,0.9375,5000,false
flooding_ack,byz_broadcaster,31,15,76,2,2,16,16,0.1250,14,0.8750,5000,false
flooding_ack,byz_broadcaster,31,15,93,3,2,16,16,0.1250,14,0.8750,5000,false
flooding_ack,byz_broadcaster,31,15,110,4,1,16,16,0.0625,15,0.9375,5000,false
flooding_ack,byz_broadcaster,31,15,127,5,2,16,16,0.1250,14,0.8750,5000,false
flooding_ack,byz_broadcaster,31,15,144,6,0,16,16,0.0000,16,1.0000,5000,false
flooding_ack,byz_broadcaster,31,15,161,7,1,16,16,0.0625,15,0.9375,5000,false
flooding_ack,byz_broadcaster,31,15,178,8,2,16,16,0.1250,14,0.8750,5000,false
flooding_ack,byz_broadcaster,31,15,195,9,0,16,16,0.0000,16,1.0000,5000,false
bracha,byz_broadcaster,31,15,42,0,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,59,1,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,76,2,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,93,3,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,110,4,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,127,5,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,144,6,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,161,7,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,178,8,0,0,16,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,15,195,9,0,0,16,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,16,42,0,3,15,15,0.2000,12,0.8000,931,true
flooding_naive,byz_broadcaster,31,16,59,1,8,15,15,0.5333,8,0.5333,931,true
flooding_naive,byz_broadcaster,31,16,76,2,4,15,15,0.2667,11,0.7333,931,true
flooding_naive,byz_broadcaster,31,16,93,3,3,15,15,0.2000,12,0.8000,931,true
flooding_naive,byz_broadcaster,31,16,110,4,5,15,15,0.3333,10,0.6667,931,true
flooding_naive,byz_broadcaster,31,16,127,5,6,15,15,0.4000,9,0.6000,931,true
flooding_naive,byz_broadcaster,31,16,144,6,2,15,15,0.1333,13,0.8667,931,true
flooding_naive,byz_broadcaster,31,16,161,7,7,15,15,0.4667,8,0.5333,931,true
flooding_naive,byz_broadcaster,31,16,178,8,9,15,15,0.6000,9,0.6000,931,true
flooding_naive,byz_broadcaster,31,16,195,9,9,15,15,0.6000,9,0.6000,931,true
flooding_ack,byz_broadcaster,31,16,42,0,0,15,15,0.0000,15,1.0000,5000,false
flooding_ack,byz_broadcaster,31,16,59,1,2,15,15,0.1333,13,0.8667,5000,false
flooding_ack,byz_broadcaster,31,16,76,2,0,15,15,0.0000,15,1.0000,5000,false
flooding_ack,byz_broadcaster,31,16,93,3,2,15,15,0.1333,13,0.8667,5000,false
flooding_ack,byz_broadcaster,31,16,110,4,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_broadcaster,31,16,127,5,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_broadcaster,31,16,144,6,0,15,15,0.0000,15,1.0000,5000,false
flooding_ack,byz_broadcaster,31,16,161,7,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_broadcaster,31,16,178,8,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_broadcaster,31,16,195,9,0,15,15,0.0000,15,1.0000,5000,false
bracha,byz_broadcaster,31,16,42,0,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,59,1,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,76,2,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,93,3,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,110,4,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,127,5,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,144,6,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,161,7,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,178,8,0,0,15,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,16,195,9,0,0,15,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,17,42,0,1,14,14,0.0714,13,0.9286,931,true
flooding_naive,byz_broadcaster,31,17,59,1,8,14,14,0.5714,8,0.5714,931,true
flooding_naive,byz_broadcaster,31,17,76,2,4,14,14,0.2857,10,0.7143,931,true
flooding_naive,byz_broadcaster,31,17,93,3,2,14,14,0.1429,12,0.8571,931,true
flooding_naive,byz_broadcaster,31,17,110,4,3,14,14,0.2143,11,0.7857,931,true
flooding_naive,byz_broadcaster,31,17,127,5,6,14,14,0.4286,8,0.5714,931,true
flooding_naive,byz_broadcaster,31,17,144,6,2,14,14,0.1429,12,0.8571,931,true
flooding_naive,byz_broadcaster,31,17,161,7,4,14,14,0.2857,10,0.7143,931,true
flooding_naive,byz_broadcaster,31,17,178,8,8,14,14,0.5714,8,0.5714,931,true
flooding_naive,byz_broadcaster,31,17,195,9,9,14,14,0.6429,9,0.6429,931,true
flooding_ack,byz_broadcaster,31,17,42,0,0,14,14,0.0000,14,1.0000,5000,false
flooding_ack,byz_broadcaster,31,17,59,1,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_broadcaster,31,17,76,2,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_broadcaster,31,17,93,3,2,14,14,0.1429,12,0.8571,5000,false
flooding_ack,byz_broadcaster,31,17,110,4,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_broadcaster,31,17,127,5,3,14,14,0.2143,11,0.7857,5000,false
flooding_ack,byz_broadcaster,31,17,144,6,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_broadcaster,31,17,161,7,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_broadcaster,31,17,178,8,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_broadcaster,31,17,195,9,0,14,14,0.0000,14,1.0000,5000,false
bracha,byz_broadcaster,31,17,42,0,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,59,1,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,76,2,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,93,3,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,110,4,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,127,5,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,144,6,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,161,7,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,178,8,0,0,14,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,17,195,9,0,0,14,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,18,42,0,2,13,13,0.1538,11,0.8462,931,true
flooding_naive,byz_broadcaster,31,18,59,1,8,13,13,0.6154,8,0.6154,931,true
flooding_naive,byz_broadcaster,31,18,76,2,4,13,13,0.3077,9,0.6923,931,true
flooding_naive,byz_broadcaster,31,18,93,3,2,13,13,0.1538,11,0.8462,931,true
flooding_naive,byz_broadcaster,31,18,110,4,3,13,13,0.2308,10,0.7692,931,true
flooding_naive,byz_broadcaster,31,18,127,5,6,13,13,0.4615,7,0.5385,931,true
flooding_naive,byz_broadcaster,31,18,144,6,2,13,13,0.1538,11,0.8462,931,true
flooding_naive,byz_broadcaster,31,18,161,7,4,13,13,0.3077,9,0.6923,931,true
flooding_naive,byz_broadcaster,31,18,178,8,8,13,13,0.6154,8,0.6154,931,true
flooding_naive,byz_broadcaster,31,18,195,9,7,13,13,0.5385,7,0.5385,931,true
flooding_ack,byz_broadcaster,31,18,42,0,0,13,13,0.0000,13,1.0000,5000,false
flooding_ack,byz_broadcaster,31,18,59,1,2,13,13,0.1538,11,0.8462,5000,false
flooding_ack,byz_broadcaster,31,18,76,2,0,13,13,0.0000,13,1.0000,5000,false
flooding_ack,byz_broadcaster,31,18,93,3,2,13,13,0.1538,11,0.8462,5000,false
flooding_ack,byz_broadcaster,31,18,110,4,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_broadcaster,31,18,127,5,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_broadcaster,31,18,144,6,2,13,13,0.1538,11,0.8462,5000,false
flooding_ack,byz_broadcaster,31,18,161,7,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_broadcaster,31,18,178,8,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_broadcaster,31,18,195,9,0,13,13,0.0000,13,1.0000,5000,false
bracha,byz_broadcaster,31,18,42,0,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,59,1,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,76,2,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,93,3,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,110,4,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,127,5,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,144,6,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,161,7,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,178,8,0,0,13,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,18,195,9,0,0,13,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,19,42,0,1,12,12,0.0833,11,0.9167,931,true
flooding_naive,byz_broadcaster,31,19,59,1,7,12,12,0.5833,7,0.5833,931,true
flooding_naive,byz_broadcaster,31,19,76,2,4,12,12,0.3333,8,0.6667,931,true
flooding_naive,byz_broadcaster,31,19,93,3,1,12,12,0.0833,11,0.9167,931,true
flooding_naive,byz_broadcaster,31,19,110,4,3,12,12,0.2500,9,0.7500,931,true
flooding_naive,byz_broadcaster,31,19,127,5,5,12,12,0.4167,7,0.5833,931,true
flooding_naive,byz_broadcaster,31,19,144,6,1,12,12,0.0833,11,0.9167,931,true
flooding_naive,byz_broadcaster,31,19,161,7,4,12,12,0.3333,8,0.6667,931,true
flooding_naive,byz_broadcaster,31,19,178,8,3,12,12,0.2500,9,0.7500,931,true
flooding_naive,byz_broadcaster,31,19,195,9,7,12,12,0.5833,7,0.5833,931,true
flooding_ack,byz_broadcaster,31,19,42,0,0,12,12,0.0000,12,1.0000,5000,false
flooding_ack,byz_broadcaster,31,19,59,1,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_broadcaster,31,19,76,2,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_broadcaster,31,19,93,3,2,12,12,0.1667,10,0.8333,5000,false
flooding_ack,byz_broadcaster,31,19,110,4,0,12,12,0.0000,12,1.0000,5000,false
flooding_ack,byz_broadcaster,31,19,127,5,2,12,12,0.1667,10,0.8333,5000,false
flooding_ack,byz_broadcaster,31,19,144,6,0,12,12,0.0000,12,1.0000,5000,false
flooding_ack,byz_broadcaster,31,19,161,7,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_broadcaster,31,19,178,8,0,12,12,0.0000,12,1.0000,5000,false
flooding_ack,byz_broadcaster,31,19,195,9,0,12,12,0.0000,12,1.0000,5000,false
bracha,byz_broadcaster,31,19,42,0,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,59,1,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,76,2,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,93,3,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,110,4,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,127,5,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,144,6,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,161,7,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,178,8,0,0,12,0.0000,0,1.0000,991,true
bracha,byz_broadcaster,31,19,195,9,0,0,12,0.0000,0,1.0000,991,true
flooding_naive,byz_broadcaster,31,20,42,0,1,11,11,0.0909,10,0.9091,931,true
flooding_naive,byz_broadcaster,31,20,59,1,7,11,11,0.6364,7,0.6364,931,true
flooding_naive,byz_broadcaster,31,20,76,2,4,11,11,0.3636,7,0.6364,931,true
flooding_naive,byz_broadcaster,31,20,93,3,2,11,11,0.1818,9,0.8182,931,true
flooding_naive,byz_broadcaster,31,20,110,4,3,11,11,0.2727,8,0.7273,931,true
flooding_naive,byz_broadcaster,31,20,127,5,4,11,11,0.3636,7,0.6364,931,true
flooding_naive,byz_broadcaster,31,20,144,6,2,11,11,0.1818,9,0.8182,931,true
flooding_naive,byz_broadcaster,31,20,161,7,4,11,11,0.3636,7,0.6364,931,true
flooding_naive,byz_broadcaster,31,20,178,8,3,11,11,0.2727,8,0.7273,931,true
flooding_naive,byz_broadcaster,31,20,195,9,6,11,11,0.5455,6,0.5455,931,true
flooding_ack,byz_broadcaster,31,20,42,0,0,11,11,0.0000,11,1.0000,5000,false
flooding_ack,byz_broadcaster,31,20,59,1,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_broadcaster,31,20,76,2,0,11,11,0.0000,11,1.0000,5000,false
flooding_ack,byz_broadcaster,31,20,93,3,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_broadcaster,31,20,110,4,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_broadcaster,31,20,127,5,2,11,11,0.1818,9,0.8182,5000,false
flooding_ack,byz_broadcaster,31,20,144,6,0,11,11,0.0000,11,1.0000,5000,false
flooding_ack,byz_broadcaster,31,20,161,7,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_broadcaster,31,20,178,8,0,11,11,0.0000,11,1.0000,5000,false
flooding_ack,byz_broadcaster,31,20,195,9,0,11,11,0.0000,11,1.0000,5000,false
bracha,byz_broadcaster,31,20,42,0,0,0,11,0.0000,0,1.0000,991,true
